solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat
1636042515805110273,"Gaia EDR3 4657680415225898368",4657680415225898368,1312065768,2016.0,84.62264199003899,0.019392528,-69.08922142431886,0.021225573,-0.0020200927619804018,0.019778296,-0.10213684,1.7640349,1.6302451189220533,0.026426576,0.6738842991408651,0.026960393,-0.060334858,-0.1612762,-0.26027495,0.044849906,0.2287997,0.05498229,-0.54190266,0.2598324,-0.3190765,-0.11941143,281,0,280,1,-0.9692907,283.37344,0.0,0.0,31,false,1.6874583,,,,,,,,32,24,0.041112293,35,14,0,0.0394675,32.217323,0,0,0.9577603,0.23788641,0.0729737,0.051012043,0.08815206,-45.267754,29.033827,-12.20678,3.7676594,false,278,23807.95675068008,72.908485,326.54575,14.745562,32,15426.393101776483,136.63283,112.904,14.867881,32,13417.822858071866,159.72055,84.00812,14.42869,0,14,0,15,0,1.2115368,0.43919086,0.12231922,0.31687164,,,0,,,,279.4540717058586,-31.692369299038543,306.2858878972193,-86.76004496666228
1636042515805110273,"Gaia EDR3 4657680415225900928",4657680415225900928,735094122,2016.0,84.62231792290389,0.080815226,-69.09975984295723,0.08102112,0.3057507705562693,0.0784008,3.8998425,2.154483,2.0077608198907244,0.10747444,0.781469156529762,0.10168635,0.12231478,-0.1354727,-0.17779613,-0.122442015,0.11217804,-0.103507794,-0.45078054,0.20434512,-0.18626755,0.012931731,293,0,291,2,21.941933,1643.4531,0.7311635,28.25992,95,false,,1.6659458,0.021954644,-0.13675378,-0.0692374,-0.11979107,0.054108884,0.07199733,33,24,0.15164259,38,14,0,0.01734823,25.894053,13,0,2.0465124,0.118767984,0.07614471,0.033852328,0.15240364,-30.558718,-2.2371428,-5.442897,-3.8711138,false,308,5777.816352526746,12.587446,459.0142,16.282957,32,6908.368754724603,163.5945,42.228615,15.740104,33,5191.994427902263,166.76318,31.133936,15.45956,0,32,0,33,0,2.0942795,0.28054333,-0.54285336,0.8233967,,,0,,,,279.4663909626814,-31.691276891150387,306.16473913864564,-86.75204035633521
1636042515805110273,"Gaia EDR3 4657680415225902464",4657680415225902464,624753079,2016.0,84.6301339981664,0.029886873,-69.09806419363782,0.030135022,0.002814772666958135,0.029463436,0.09553444,1.7611171,1.6651641681892633,0.042179346,0.57337751223195,0.040048614,0.038405355,-0.0929407,-0.17642331,-0.06338338,0.04877911,-0.05603374,-0.41088504,0.21532835,-0.18476607,-0.041516434,317,0,315,2,0.66000235,582.7578,0.22599505,8.830743,95,false,,1.6919096,0.008810996,-0.12061447,-0.047723886,-0.13554269,4.587883E-4,0.094607584,36,25,0.05926767,40,15,0,0.019974897,33.65248,0,0,1.0255783,0.11837726,0.060631257,0.006118379,0.12465194,-54.773575,5.4268374,-4.782142,-1.7753683,false,315,15152.591917438293,12.216666,1240.3213,15.23615,35,11436.61388465238,217.65535,52.5446,15.192799,35,8118.030471746902,128.00095,63.421646,14.974269,0,20,0,22,0,1.2905148,0.2185297,-0.043351173,0.26188087,,,0,,,,279.4640359478872,-31.688701042567484,306.14735049268705,-86.75515176939011
1636042515805110273,"Gaia EDR3 4657680415225904640",4657680415225904640,1692236626,2016.0,84.64823695624226,0.04388342,-69.10185426865947,0.049840845,-0.041086993516883635,0.04653218,-0.88298017,1.7236952,1.587025007095023,0.058814682,0.6726637091401244,0.060030427,0.0516841,-0.18840145,-0.23494303,-0.099586576,0.20396526,-0.09582223,-0.4715462,0.26045072,-0.27464005,-0.016107991,245,0,244,1,10.778266,1215.7072,0.4090487,35.332794,95,false,,1.6685216,0.013074065,-0.12096827,0.011068123,-0.039591342,0.029858882,0.06443753,28,22,0.08799543,33,12,0,0.014203524,28.759047,4,0,1.5310874,0.19437298,0.057178304,0.11498497,0.092309356,-30.283218,82.49361,-10.776548,4.3731375,false,229,27247.69916523198,53.507027,509.2359,14.599042,17,23555.633836467903,301.09525,78.23316,14.408305,18,17923.591423902406,362.39575,49.458614,14.114333,0,15,0,17,0,1.5223019,0.29397202,-0.19073677,0.4847088,,,0,,,,279.46759293582636,-31.68185201292056,306.0173071457425,-86.75653444519571
1636042515805110273,"Gaia EDR3 4657680415225921920",4657680415225921920,664347265,2016.0,84.64860030744123,0.0326544,-69.10485623068065,0.03275663,-0.09396042835599293,0.0321477,-2.922773,1.8671689,1.6768701790455773,0.04818233,0.821234486368428,0.049844287,0.034076635,-0.07447676,-0.29854906,-0.05003392,0.08309933,-0.061612934,-0.18999033,0.17061415,-0.12694831,-0.054141495,272,0,268,4,1.9013271,416.56686,0.21034008,5.7008333,95,false,,1.6197648,0.010125274,-0.15600139,-0.13222991,-0.14225897,0.042587858,-0.015126508,31,22,0.07028849,37,15,0,0.019089334,56.06989,1,37,1.0828925,0.10020064,0.040311743,0.13064927,0.01133355,-129.40811,68.66486,-58.67594,-37.84171,false,277,13464.391263799207,15.684414,858.4568,15.3644,0,,,,,0,,,,,,,,,2,,,,,,,0,,,,279.4710801063063,-31.68138036697301,305.98081058261585,-86.75435230282818
1636042515805110273,"Gaia EDR3 4657680415225922048",4657680415225922048,655880676,2016.0,84.65000291217092,0.02426394,-69.10470627671121,0.025020668,0.07406449700952333,0.024338607,3.043087,1.7905396,1.7462761891676584,0.034277257,0.39566592502002934,0.032283835,0.028068524,-0.09469093,-0.1727161,-0.060379766,0.0900264,-0.04931858,-0.41336554,0.2209603,-0.19956738,-0.044582337,311,0,311,0,-0.024613148,480.2386,0.13538659,3.5425093,95,false,,1.6315047,0.007377926,-0.119159505,-0.083507925,-0.15106678,-4.370138E-4,0.11427581,35,25,0.048197154,39,15,0,0.014090504,32.378063,4,0,0.9979113,0.096636295,0.05265631,0.032668017,0.12282035,-71.586716,11.522736,48.0584,-0.11178818,false,297,18565.56656915573,32.279987,575.14166,15.015596,37,19521.724003767547,340.12192,57.396255,14.6122465,37,17221.651677002243,252.8726,68.104065,14.157708,0,37,0,37,0,1.9791142,0.45453835,-0.40334988,0.8578882,,,0,,,,279.4708379006613,-31.680900516276058,305.9758706381632,-86.75479335438118
1636042515805110273,"Gaia EDR3 4657680415225945600",4657680415225945600,713859452,2016.0,84.63022378578458,0.23255354,-69.09915076499843,0.23634398,0.9467740968593337,0.22938214,4.1274967,3.7434988,3.674543148683525,0.3558605,0.7152034933341371,0.32310414,-0.022332126,-0.07836663,-0.2408531,-0.0026950366,0.04559472,0.0072974605,-0.36023942,0.19259223,-0.15569313,-0.13183048,285,0,285,0,74.13568,8817.279,2.591299,352.937,95,false,,1.5442325,0.068312384,-0.012983538,-0.08322439,-0.16183464,-0.11712231,0.09063906,33,24,0.51241064,37,14,0,0.04546599,48.67154,43,0,5.435625,0.13863857,0.052170713,0.08252796,0.076805025,-74.33159,26.83059,54.031067,-4.5898223,false,264,5307.122899367672,19.551064,271.4493,16.37522,30,3884.6215360161777,129.69183,29.952707,16.36517,29,2978.727324085649,141.80312,21.006079,16.062819,0,18,0,17,0,1.2932334,0.302351,-0.01004982,0.31240082,,,0,,,,279.46530018785893,-31.688544834272776,306.13430265586226,-86.75435422444738
1636042515805110273,"Gaia EDR3 4657680415225945984",4657680415225945984,831635601,2016.0,84.63232820689743,0.06039866,-69.09909514059228,0.062644176,0.0043983152667102544,0.061437722,0.07158982,1.5609766,1.438242218251318,0.08753383,0.606718413634191,0.08996627,0.05533171,-0.11245135,-0.19879422,-0.056356218,0.043812495,-0.07149028,-0.31380218,0.22385143,-0.18767746,-0.04674816,300,0,299,1,3.2480662,456.7134,0.3868561,5.3317547,95,false,,1.6526389,0.018084178,-0.1253353,-0.11993859,-0.110254616,0.036337517,-0.0030483552,34,24,0.12772578,39,14,0,0.016594505,31.71629,0,0,1.1359464,0.10254772,0.012339235,0.060323395,0.08007909,-87.10006,20.481909,-58.878475,-4.308195,false,297,3661.8270643037467,4.3815613,835.73566,16.778122,8,2301.528979835773,161.66756,14.236183,16.9335,8,1862.62481016809,114.086266,16.32646,16.572582,0,0,0,0,0,1.1371793,0.36091805,0.15537834,0.2055397,,,0,,,,279.4651342582056,-31.68780537849183,306.1249557834688,-86.75488969920674
1636042515805110273,"Gaia EDR3 4657680415225946880",4657680415225946880,252425908,2016.0,84.65306381391515,0.035256393,-69.09902401078986,0.049529195,0.05805197595838797,0.037219565,1.5597167,1.8000163,1.712809477224311,0.04930628,0.5534819471254359,0.061035536,0.063245006,-0.20790662,-0.26407465,-0.076064155,-0.019014092,-0.065743,-0.6476381,0.29370046,-0.07281712,-0.016552433,256,0,255,1,0.115944795,435.63943,0.22800228,5.34967,95,false,,1.6974629,0.011238938,-0.16613872,-0.15444499,-0.095887974,0.034741823,0.17003214,29,21,0.09146084,33,14,0,0.027620325,37.991066,0,0,1.0038594,0.12306073,0.08779045,0.15843786,0.14245446,-131.6257,87.879776,51.088764,8.04703,false,243,11878.660959725488,21.907318,542.22345,15.500448,21,15902.308983385561,711.27936,22.357332,14.834891,22,10729.573453769848,530.4712,20.226496,14.671439,0,19,0,20,0,2.2419937,0.16345215,-0.6655569,0.82900906,,,0,,,,279.46405782968753,-31.680464467471086,306.02713952942156,-86.75980034423841
1636042515805110273,"Gaia EDR3 4657680415225947008",4657680415225947008,1254345019,2016.0,84.64978160422172,0.01535564,-69.10256878718083,0.016653454,0.0026850210651128276,0.01471748,0.18243755,1.6919295,1.5593312693604438,0.024017118,0.6565907635308954,0.02070413,-0.026404157,-0.07999336,-0.22569056,-0.02165381,-0.045474738,-0.020739134,-0.48188105,0.10675175,-0.0922177,-0.15762854,266,71,265,1,-2.2396014,468.7633,0.0956233,5.4549475,31,false,1.6681632,,,,,,,,30,21,0.03444688,34,14,0,0.002578295,173.69406,0,0,0.9021735,,,,,,,,,false,272,121980.94509894065,120.35592,1013.50183,12.971637,28,82743.51865566644,1036.8102,79.80585,13.044208,29,72801.7495384372,725.0837,100.40462,12.592541,2,18,7,19,0,1.2751604,0.45166683,0.0725708,0.37909603,,,0,,,,279.46835314323664,-31.681223039990385,306.0016746907434,-86.7563561509279
1636042515805110273,"Gaia EDR3 4657680415225947776",4657680415225947776,236704341,2016.0,84.65101394635762,0.07258443,-69.10234853286262,0.08744942,0.07342168305310243,0.0766762,0.95755506,0.99189675,0.49560852308249453,0.09912988,0.8592038781196977,0.10175001,-0.015018216,-0.122333154,-0.13794227,-0.028691117,0.004174225,-0.04316356,-0.46335092,0.1995559,-0.14301568,-0.07204807,259,0,259,0,33.837616,4555.8013,0.8101301,183.87114,95,false,,1.6595287,0.021425897,-0.13125871,-0.061836384,-0.14296544,0.028717527,0.07384074,29,21,0.1499269,34,15,0,0.043573562,54.38624,23,35,2.8325973,0.1374591,0.104521215,0.10836015,0.14961475,-125.34632,74.184204,43.519596,15.503632,false,275,32331.22832561193,84.20974,383.93692,14.413311,2,40787.63611133933,12227.652,3.3356884,13.812221,2,24746.889057985973,6041.12,4.0964074,13.764094,0,1,1,1,0,2.026973,0.04812622,-0.60109043,0.64921665,,,0,,,,279.46803703359944,-31.68081148966816,305.99835890522513,-86.75681062106761
1636042515805110273,"Gaia EDR3 4657680415234417024",4657680415234417024,1572846529,2016.0,84.64348441821016,0.15782289,-69.10403724145789,0.16272119,-0.010223625419408282,0.15547296,-0.06575822,1.0345373,0.2860552963116031,0.22050405,0.9942031347004221,0.21908794,-0.0057483134,-0.11247498,-0.19429393,-0.06467983,0.1227852,-0.07617676,-0.516498,0.19741663,-0.31548235,-0.08934201,275,0,263,12,27.7991,1656.3555,1.4477775,49.19561,95,false,,1.5949575,0.040703245,-0.22494401,-0.044381134,-0.13381718,0.13092571,0.06743997,31,22,0.32573074,34,34,0,0.0826311,19.769993,4,0,2.448395,0.22291923,0.07613648,0.10951778,0.12878275,-50.480293,26.85509,-10.963413,-2.1527305,false,280,3365.266276077787,16.271976,206.81361,16.869818,31,12372.983020085112,243.30713,50.85335,15.107356,30,10062.961094208995,248.835,40.440296,14.741081,0,31,0,30,0,6.666915,0.36627483,-1.7624617,2.1287365,,,0,,,,279.4703690229352,-31.683286664479155,306.0146282254464,-86.75377473120773
1636042515805110273,"Gaia EDR3 4657680415234417664",4657680415234417664,1440262273,2016.0,84.6468869518895,0.055158433,-69.10247161128194,0.05917107,-0.00764499586181544,0.053993717,-0.14159048,1.8669558,1.8257387680357784,0.08021009,0.3901304267886375,0.07122637,0.04692421,-0.20903067,-0.11867997,-0.1677821,-0.022209667,-0.19047089,-0.42923608,0.17318209,-0.04580614,-0.014132289,258,0,258,0,2.3873134,351.4921,0.29132292,3.7640686,95,false,,1.3534334,0.015735311,-0.18560731,-0.11143559,-0.10326594,0.038022958,0.13456866,29,21,0.11224811,33,33,0,0.020187112,26.941475,0,0,1.1068338,0.13056509,0.07315496,0.05255097,0.10919042,-101.34865,47.651962,48.878826,-2.5911603,false,256,5334.168453698982,21.031322,253.62971,16.3697,14,12430.20940646084,470.59674,26.413717,15.102346,13,13506.82818884865,163.25589,82.73409,14.421512,0,14,0,13,0,4.862433,0.6808348,-1.267353,1.9481878,,,0,,,,279.46837827784685,-31.68225989574902,306.01657820956643,-86.75575258766304
1636042515805110273,"Gaia EDR3 4657680415234420352",4657680415234420352,613466345,2016.0,84.64093883798189,0.056029264,-69.09773747615168,0.06258245,0.11065166420234215,0.05550192,1.9936547,2.0840337,1.9346290409871865,0.080614224,0.7748596635150683,0.07810024,0.16533165,-0.19222708,-0.27771014,-0.1565528,-0.09280171,-0.18499435,-0.5414515,0.28332502,-0.050369505,0.0939053,288,0,287,1,0.95377004,355.70544,0.19994476,1.4129167,95,false,,1.6586313,0.016100366,-0.12732208,-0.077414855,-0.15532328,-0.0016724549,0.07649652,33,23,0.12134459,36,36,0,0.016572319,40.827663,0,0,1.0392991,0.1080641,0.038886845,0.04720698,0.16751562,-76.05258,-23.476671,37.215603,0.21560948,false,287,4066.212818111338,9.5556135,425.5313,16.664392,33,7160.854129140492,337.75143,21.201551,15.70113,32,5562.98527505321,241.70265,23.015821,15.384625,0,33,0,32,0,3.129162,0.31650448,-0.96326256,1.279767,,,0,,,,279.46313635796884,-31.684908844379574,306.0997983322342,-86.75793174329982
1636042515805110273,"Gaia EDR3 4657680445255457536",4657680445255457536,1020503375,2016.0,84.57222343791108,0.028725784,-69.09501104170285,0.033372637,-0.01239239677412843,0.03085413,-0.40164465,1.5071893,1.4441467643586678,0.0412607,0.43134623363588753,0.0419535,0.0015500747,-0.14599729,-0.19615735,0.00950816,0.24455878,0.053837646,-0.53813356,0.29400355,-0.31807414,-0.11609961,279,0,274,5,-0.038810242,325.26172,0.11425686,1.5657636,31,false,1.7787776,,,,,,,,32,24,0.06388043,37,13,0,0.027832102,40.00651,0,0,0.997089,0.20694453,0.008818214,0.09962076,0.1674622,-45.498745,70.29159,-11.744324,6.4546933,false,288,10903.3366095104,9.824373,1109.8252,15.593469,35,7893.086242602118,28.833439,273.74765,15.595425,33,4546.818030111645,37.838104,120.16506,15.603626,0,16,0,16,0,1.1409264,-0.008201599,0.001955986,-0.010157585,,,0,,,,279.46326247515555,-31.709577195401348,306.45663817325067,-86.74380735956488
1636042515805110273,"Gaia EDR3 4657680445255458048",4657680445255458048,1126993812,2016.0,84.57380466777002,0.027488269,-69.09605432206881,0.028076394,-0.006764732238590518,0.0271466,-0.24919261,1.8566432,1.7437555734167232,0.039356038,0.6375267296359921,0.038383033,0.06825666,-0.096868515,-0.20322864,-0.061362952,0.061425697,-0.041856542,-0.3807214,0.24284779,-0.08829779,-0.01034119,292,0,291,1,-1.4186805,292.5302,0.0,0.0,31,false,1.7633184,,,,,,,,33,25,0.05502243,38,12,0,0.017768567,39.48319,1,0,0.94013035,0.13592239,0.0284315,0.026298054,0.11746671,-71.27644,-20.304514,-14.387245,-0.19539833,false,308,10088.255244394302,5.888129,1713.3209,15.677827,36,7132.546713329003,22.087814,322.91772,15.705431,36,4383.8494644797065,24.673258,177.67615,15.643256,0,36,0,36,0,1.1415647,0.062174797,0.027604103,0.034570694,,,0,,,,279.4644040944678,-31.708896376005704,306.4370326648765,-86.74339933893462
1636042515805110273,"Gaia EDR3 4657680445313328512",4657680445313328512,1775475734,2016.0,84.59156523790504,0.05457716,-69.09999874284316,0.062100474,0.06274619523151644,0.05863315,1.0701488,1.8391967,1.6989688795606357,0.07951307,0.7043786754484861,0.090179615,-0.0056832624,-0.17105249,-0.2420401,0.023571597,0.17446518,0.020288441,-0.4260398,0.27434516,-0.29928738,-0.10225319,290,0,289,1,-0.8241488,334.96054,0.21882357,1.6071378,95,false,,1.7127235,0.016672838,-0.16007099,-0.04584922,-0.024266632,0.034900792,-0.02105828,33,24,0.13065456,38,12,0,0.010734319,35.420452,0,0,0.9643953,0.121049166,0.022467507,0.03208067,0.05642735,-68.71908,83.95981,-51.58791,-1.9583542,false,288,3387.697776001786,4.148421,816.6235,16.862606,32,2771.751191022711,28.01333,98.94401,16.731657,31,1647.244016774765,27.460754,59.98539,16.706001,0,32,0,31,0,1.3044243,0.025655746,-0.13094902,0.15660477,,,0,,,,279.46815109029154,-31.702147531225226,306.3074181338337,-86.7446297620783
1636042515805110273,"Gaia EDR3 4657680449585633280",4657680449585633280,1366381406,2016.0,84.58024492962444,0.015036072,-69.10014460244182,0.0152946925,-0.05104175363607853,0.014897929,-3.4260974,1.7208889,1.6011020866151398,0.021040928,0.6308175212223737,0.02017768,0.051173393,-0.11168656,-0.1997923,-0.054024123,0.045993697,-0.052507497,-0.39879894,0.23974262,-0.1721975,-0.037734754,312,0,311,1,-1.6187463,363.93826,0.04104027,0.69082385,31,false,1.7306532,,,,,,,,35,25,0.029642526,40,14,0,0.013562296,36.924416,0,0,0.93421984,0.13437167,0.043181174,0.019396685,0.11097068,-50.11008,7.629645,-5.911514,-1.1617872,false,325,43271.48037284834,25.947926,1667.6277,14.096863,37,30437.34217258909,43.943645,692.6449,14.130026,37,20639.85001559378,31.367598,657.9991,13.961129,0,12,0,12,0,1.1803893,0.16889668,0.03316307,0.1357336,,,0,,,,279.46886834527174,-31.706142195733175,306.3590854539021,-86.74185234841092
1636042515805110273,"Gaia EDR3 4657680449585636096",4657680449585636096,1518462513,2016.0,84.60672303268866,0.04601067,-69.10119485122378,0.0472562,-0.004185682815651168,0.045576416,-0.091838785,1.8226881,1.684257772559256,0.06745867,0.6967549794708414,0.06486826,0.0937923,-0.07533617,-0.19277896,-0.07253124,0.07763231,-0.041830882,-0.39489672,0.23930864,-0.08549799,0.02342534,288,0,286,2,-1.1178719,310.03473,0.061094455,0.16535553,95,false,,1.6552347,0.013756108,-0.13317412,-0.053718362,-0.13367692,-0.0052893716,0.07426065,33,25,0.09483141,38,12,0,0.015743202,27.429052,0,0,0.95196384,0.12276754,0.040147502,0.04335997,0.11781219,-40.24226,-26.648626,58.727577,2.5828485,false,310,4125.614599759918,3.7769206,1092.3223,16.648645,32,2865.4636640515964,109.66339,26.12963,16.695555,34,2248.236093925696,104.284645,21.55865,16.36829,0,19,0,21,0,1.2395002,0.3272648,0.046909332,0.28035545,,,0,,,,279.4688166502349,-31.69663863151874,306.2219194813151,-86.74729722905562
1636042515805110273,"Gaia EDR3 4657680449585636352",4657680449585636352,1763084415,2016.0,84.60663723437673,0.035942275,-69.10256528364656,0.037905887,0.06039512815638555,0.036926325,1.6355574,1.8117832,1.7237931440775247,0.05152361,0.5577595196419503,0.05207402,0.026486386,-0.10583547,-0.1955043,-0.07145993,0.05990765,-0.06598118,-0.3028025,0.2193205,-0.16925704,-0.051182445,285,0,285,0,-0.5958127,409.38687,0.19632165,3.364747,95,false,,1.7016753,0.010735013,-0.1431133,-0.05025023,-0.14060223,0.0073028565,0.092990845,32,25,0.07434519,37,12,0,0.022154458,42.7448,0,0,0.97369915,0.1274966,0.05177795,0.0047875405,0.04624509,-58.566536,72.841095,42.54459,6.9018073,false,297,7754.109783033136,13.4100065,578.2331,15.963537,35,6016.8433301578125,70.13546,85.788895,15.8901205,31,3719.7928351462974,35.952347,103.46453,15.821599,0,22,0,19,0,1.2556742,0.0685215,-0.07341671,0.14193821,,,0,,,,279.47042079249115,-31.69651156887653,306.2064151652434,-86.74624609788303
1636042515805110273,"Gaia EDR3 4657680479615199616",4657680479615199616,1665603500,2016.0,84.5988099378768,0.02676953,-69.08431978760403,0.027031682,0.030357140843466385,0.02691261,1.1279895,1.9251815,1.7982007348516582,0.036924224,0.6876031511568041,0.03589974,0.031684566,-0.074927926,-0.14574146,-0.07954616,0.0015739457,-0.09481521,-0.35139674,0.2214827,-0.22023591,-0.03857288,292,283,291,1,-0.06067006,2260.8638,0.2811275,69.59217,31,false,1.7860531,,,,,,,,33,25,0.052008662,39,14,0,0.017461391,32.06794,0,0,0.99630004,,,,,,,,,false,314,190993.24699308394,74.568886,2561.2996,12.484822,37,143742.69999189803,180.42804,796.6761,12.444578,36,77349.66271034119,89.2634,866.53284,12.52675,0,0,0,0,0,1.1575925,-0.08217144,-0.040244102,-0.041927338,,,0,,,,279.44949530871156,-31.701382207842794,306.4561180737855,-86.75810215439058
1636042515805110273,"Gaia EDR3 4657680479615200768",4657680479615200768,214629909,2016.0,84.61072114350218,0.054472905,-69.09211362896609,0.05591881,-0.003939687054623545,0.051324278,-0.07676069,1.8104258,1.7160727076486446,0.07613006,0.5768324947893049,0.078113765,0.0113770235,-0.074192524,-0.295405,-0.019810552,0.011982876,-0.0017842933,-0.47106948,0.16131465,-0.039399948,-0.059556115,283,0,280,3,0.17182875,339.897,0.12120358,0.51465213,95,false,,1.6791606,0.016122254,-0.20040372,-0.067691356,-0.1667754,0.055208858,0.06441281,32,24,0.11314888,36,13,0,0.0146684665,34.84021,0,0,1.0061299,0.1439456,0.05290936,0.057388622,0.065098695,-73.14434,32.032764,43.60318,-1.7731322,false,292,3483.2847789545012,3.1454453,1107.4059,16.832394,35,2059.0121654183504,28.204762,73.00229,17.054396,35,1687.02991028564,25.281954,66.72862,16.680088,0,1,0,2,0,1.0754337,0.37430763,0.22200203,0.1523056,,,0,,,,279.45802154216796,-31.696264201878062,306.30867242573385,-86.75506458006608
1636042515805110273,"Gaia EDR3 4657680483945365760",4657680483945365760,670721188,2016.0,84.56957159579693,0.042598035,-69.07589690620262,0.04241999,-0.02433457104836493,0.038967106,-0.62449,1.9450934,1.8053130051936637,0.05761222,0.7240393926710985,0.055458818,0.16489092,-0.11932687,-0.31299916,-0.18935736,0.023419237,-0.1855817,-0.5323,0.21217668,-0.08915595,0.11907702,275,0,274,1,-0.7549044,331.00177,0.16332635,1.9038569,95,false,,1.3095586,0.011577554,-0.10246257,0.019097913,-0.17151637,0.013111421,0.027370576,31,23,0.08719332,37,15,0,0.025438154,25.766216,0,0,0.966341,0.16578718,0.09476439,0.05833158,0.1696422,-23.668129,-6.450164,33.465527,-7.389788,false,295,6307.3874608974165,6.56329,961.01,16.187742,32,1580.7460688956128,12.870053,122.823586,17.341387,32,7050.295686057971,16.188099,435.52338,15.1273775,0,22,0,22,0,1.368402,2.2140093,1.1536446,1.0603647,,,0,,,,279.44107222705793,-31.712721803406126,306.6930329941057,-86.75747145557557
1636042515805110273,"Gaia EDR3 4657680483945366912",4657680483945366912,325128949,2016.0,84.56897417444148,0.025535578,-69.08144001631591,0.026471622,-0.058925588947451736,0.024840942,-2.3721159,1.6618668,1.5559939608192614,0.036116086,0.5836813356020137,0.036508735,0.123488106,-0.14256829,-0.30497795,-0.13339621,-0.05513289,-0.16067691,-0.45104098,0.2681565,-0.12843142,0.061728347,285,0,285,0,-1.5213746,291.23535,0.0,0.0,31,false,1.7619416,,,,,,,,32,23,0.053975098,38,14,0,0.012944327,33.278847,0,0,0.9352396,0.15666151,0.033946324,0.054462396,0.11119625,-50.534092,-0.82290524,41.3543,-9.282056,false,294,12902.659780997725,6.849643,1883.6981,15.410668,34,9260.27590446082,34.929363,265.11435,15.421983,33,5587.348708467521,31.32993,178.33902,15.379881,0,3,0,5,0,1.1507413,0.04210186,0.011314392,0.030787468,,,0,,,,279.447573663601,-31.712294719252466,306.63070776934615,-86.75319037903873
1636042515805110273,"Gaia EDR3 4657680483945367296",4657680483945367296,1656106617,2016.0,84.57227279234823,0.032707617,-69.0799472574756,0.03253435,-0.002255570317635666,0.03130392,-0.07205393,1.751819,1.636496209229832,0.045900844,0.6251000334390433,0.042790495,0.029444966,-0.08863701,-0.23523639,-0.047198787,0.028655069,-0.04540461,-0.42719278,0.21265292,-0.14824189,-0.052503042,301,0,301,0,-0.46443895,352.696,0.13401459,1.8019478,31,false,1.7980102,,,,,,,,34,25,0.064751536,39,15,0,0.016363872,32.775784,1,0,0.9798538,0.1607995,0.0772875,0.021144575,0.10554081,-54.654594,10.765203,23.373108,-4.368924,false,314,8424.162984015247,4.790134,1758.6487,15.87355,37,6521.756218161858,16.00871,407.38797,15.80263,35,3439.0268734278347,16.65479,206.48874,15.906807,0,37,0,35,0,1.1824063,-0.10417652,-0.07091999,-0.03325653,,,0,,,,279.44567102851283,-31.711296869537204,306.63269225818885,-86.75508850199785
1636042515805110273,"Gaia EDR3 4657680483945368576",4657680483945368576,1319510745,2016.0,84.57967001364489,0.032681953,-69.08280932270993,0.031601723,0.025021665885111996,0.031281143,0.7998961,1.69346,1.6119191811343385,0.049356226,0.5191564255407769,0.042545322,0.051197782,-0.14261343,-0.112173855,0.011421266,0.0216248,-0.02282864,-0.40181807,0.08903267,-0.20247272,0.06196532,285,0,284,1,-1.2453302,306.97543,0.030789936,0.088686965,31,false,1.7980435,,,,,,,,32,23,0.068778165,37,12,0,0.015275762,24.40336,0,0,0.9465736,0.17870133,0.10893722,0.028183846,0.1340418,-51.827354,-5.6542354,24.644678,1.9873514,false,308,7876.871810461124,5.2116036,1511.4104,15.946483,35,5672.501589145313,25.191338,225.17667,15.954105,34,2950.3184152393587,14.353932,205.54077,16.073223,0,1,0,2,0,1.094701,-0.11911774,0.007622719,-0.12674046,,,0,,,,279.44865528628424,-31.708343642073725,306.5642317602364,-86.7547033097002
